count,brojPu,nazivPu,adresa,mjesto,grad,nazivZupanije,latitude,longitude
1016,44105,Sisak,Zagrebačka 49,SISAK,SISAK,SISAČKO-MOSLAVAČKA,45.49624597351391,16.365846991539
1016,44201,Martinska Ves,Martinska Ves Desna 61,MARTINSKA VES,SISAK,SISAČKO-MOSLAVAČKA,45.5851397606818,16.37078046190186
1016,44202,Topolovac,Trg Hrvatskih dragovoljaca 1,TOPOLOVAC,SISAK,SISAČKO-MOSLAVAČKA,45.456032268377704,16.43311498413084
1016,44203,Gušće,Gušće 105,GUŠĆE,SISAK,SISAČKO-MOSLAVAČKA,45.41597107158355,16.570190792065432
1016,44210,Sunja,Matije Gubca Bb,SUNJA,SUNJA,SISAČKO-MOSLAVAČKA,45.3681333 ,16.5674833 
1016,44250,Petrinja,Turkulinova 48,PETRINJA,PETRINJA,SISAČKO-MOSLAVAČKA,45.4417414,16.283957600000008
1016,44253,Mošćenica,Marina Držića Bb,PETRINJA,PETRINJA,SISAČKO-MOSLAVAČKA,45.439573593198446,16.35790472759402
1016,44272,Lekenik,Hrvatskih branitelja 1,LEKENIK,LEKENIK,SISAČKO-MOSLAVAČKA,45.58526263505465,16.209719058227506
1016,44273,Sela,Sela bb,SELA,SISAK,SISAČKO-MOSLAVAČKA,45.50824946498208,16.301945853442362
1016,44316,Velika Ludina,Obrtnička 3,VELIKA LUDINA,KUTINA,SISAČKO-MOSLAVAČKA,45.610625589629436,16.5860888637543
1016,44317,Popovača,Zagrebačka 14,POPOVAČA,POPOVAČA,SISAČKO-MOSLAVAČKA,45.57192518695142,16.626293119049023
1016,44318,Voloder,Trg svetog Antuna 20,VOLODER,POPOVAČA,SISAČKO-MOSLAVAČKA,45.55087124700956,16.66905819814758
1016,44319,Repušnica,Ljudevita Gaja 101,REPUŠNICA,KUTINA,SISAČKO-MOSLAVAČKA,45.495449073593576,16.7288747509956
1016,44320,Kutina,Trg kralja Tomislava 19,KUTINA,KUTINA,SISAČKO-MOSLAVAČKA,45.48301051705701,16.77732894973758
1016,44321,Banova Jaruga,Cvijetni trg 4,BANOVA JARUGA,KUTINA,SISAČKO-MOSLAVAČKA,45.441231694638546,16.903659714680543
1016,44322,Lipovljani,Ante Stračevića 2,LIPOVLJANI,KUTINA,SISAČKO-MOSLAVAČKA,45.39959205006307,16.892295341664066
1016,44323,Rajić,Trg Hrvatskih branitelja 10,RAJIĆ,KUTINA,SISAČKO-MOSLAVAČKA,45.30384122481461,17.11218340436858
1016,44324,Jasenovac,Trg kalja Petra Svačića 19,JASENOVAC,KUTINA,SISAČKO-MOSLAVAČKA,45.2688167 ,16.9096500 
1016,44326,Husain,Frana Krste Frankopana 57,HUSAIN,KUTINA,SISAČKO-MOSLAVAČKA,45.47575705980365,16.80929382513125
1016,44330,Novska,Trg Luke Ilić Oriovčanina 9,NOVSKA,NOVSKA,SISAČKO-MOSLAVAČKA,45.34047639426627,16.975363259524556
1016,44400,Glina,Trg bana Josipa Jelačića 23,GLINA,GLINA,SISAČKO-MOSLAVAČKA,45.3406699941299,16.089057994442782
1016,44410,Vrginmost,Križnog puta 4 A,VRGINMOST,VRGINMOST,SISAČKO-MOSLAVAČKA,45.35645727614035,15.864056525725573
1016,44415,Topusko,Opatovina 8,TOPUSKO,TOPUSKO,SISAČKO-MOSLAVAČKA,45.2913667 ,15.9693167 
1016,44430,Hrvatska Kostajnica,Vladimira Nazora 7,HRVATSKA KOSTAJNICA,HRVATSKA KOSTAJNICA,SISAČKO-MOSLAVAČKA,45.22675018021286,16.542921453303506
1016,44440,Dvor,Hrvatskog proljeća 2,DVOR,DVOR,SISAČKO-MOSLAVAČKA,45.06803932668915,16.37622976455691
1016,44450,Hrvatska Dubica,Petra Berislavića 1,HRVATSKA DUBICA,HRVATSKA DUBICA,SISAČKO-MOSLAVAČKA,45.189592713075406,16.79911375753329
1016,47000,Karlovac,Ivana Gorana Kovačića 4,KARLOVAC,KARLOVAC,KARLOVAČKA,45.4948833 ,15.5535333 
1016,47103,Karlovac,Trg Milana Šufflaya 1,KARLOVAC,KARLOVAC,KARLOVAČKA,45.49322000000001,15.548963500000013
1016,47104,Karlovac,"TC Supernova Karlovac, Prilaz Većeslava Holjevca 12",KARLOVAC,KARLOVAC,KARLOVAČKA,45.5060625133088,15.544656117860427
1016,47105,Karlovac,Dubovac 2,KARLOVAC,KARLOVAC,KARLOVAČKA,45.49655926684286,15.531768827647397
1016,47106,Karlovac,Braće Gojak 2 A,KARLOVAC,KARLOVAC,KARLOVAČKA,45.46204333121603,15.569146360188256
1016,47107,Karlovac,Ivana Meštrovića 8,KARLOVAC,KARLOVAC,KARLOVAČKA,45.488425331840375,15.543931172352586
1016,47108,Karlovac,Maksimilijana Vrhovca 9,KARLOVAC,KARLOVAC,KARLOVAČKA,45.48162432861904,15.548983707409661
1016,47201,Draganić,Draganići 10,DRAGANIĆ,DRAGANIĆ,KARLOVAČKA,45.59516530420571,15.59823370740969
1016,47206,Lasinja,Trg Hrvatskih branitelja 4,LASINJA,LASINJA,KARLOVAČKA,45.5288333 ,15.8572667 
1016,47212,Skakavac  sez.,Gornja Trebinja 102,SKAKAVAC,KARLOVAC,KARLOVAČKA,45.4502333 ,15.6869333 
1016,47220,Vojnić,Andrije Hebranga 6,VOJNIĆ,VOJNIĆ,KARLOVAČKA,45.3246833 ,15.6951333 
1016,47222,Cetingrad,Trg Hrvatskih branitelja 10,CETINGRAD,CETINGRAD,KARLOVAČKA,45.1600167 ,15.7404000 
1016,47240,Slunj,Trg dr. Franje Tuđmana 10,SLUNJ,SLUNJ,KARLOVAČKA,45.1144667 ,15.5834833 
1016,47241,Cerovac Vukmanićki,Cerovac Vukmanićki 58,TUŠILOVIĆ,TUŠILOVIĆ,KARLOVAČKA,45.4264667 ,15.6061500 
1016,47242,Krnjak,Krnjak 5,KRNJAK,KRNJAK,KARLOVAČKA,45.3376333 ,15.6087833 
1016,47245,Rakovica,Rakovica 6,RAKOVICA,RAKOVICA,KARLOVAČKA,44.99287791997625,15.649636536770685
1016,47250,Duga Resa,Trg svetog Jurja 5,DUGA RESA,DUGA RESA,KARLOVAČKA,45.4492333 ,15.4989833 
1016,47251,Bosiljevo,Bosiljevo 14,BOSILJEVO,BOSILJEVO,KARLOVAČKA,45.4119500 ,15.2894000 
1016,47252,Barilović,Barilović Bb,BARILOVIĆ,BARILOVIĆ,KARLOVAČKA,45.3809202732966,15.546604222047335
1016,47262,Generalski Stol,Generalski Stol 27,GENERALSKI STOL,GENERALSKI STOL,KARLOVAČKA,45.3466000 ,15.3805167 
1016,47264,Tounj,Linije 3 B,TOUNJ,TOUNJ,KARLOVAČKA,45.2506500 ,15.3325833 
1016,47271,Netretić,Netretić 2,NETRETIĆ,NETRETIĆ,KARLOVAČKA,45.507930610527445,15.414548634987682
1016,47272,Ribnik,Ribnik 4 B,RIBNIK,RIBNIK,KARLOVAČKA,45.57565612720963,15.350029149073861
1016,47276,Žakanje,Žakanje 59,ŽAKANJE,ŽAKANJE,KARLOVAČKA,45.6167667 ,15.3235833 
1016,47280,Ozalj,Trg braće Radić 1,OZALJ,OZALJ,KARLOVAČKA,45.6127000 ,15.4771000 
1016,47282,Kamanje,Kamanje 97,KAMANJE,KAMANJE,KARLOVAČKA,45.6332833 ,15.3949833 
1016,47286,Mahično,Mahično 60 C,MAHIČNO,MAHIČNO,KARLOVAČKA,45.5563000 ,15.5316833 
1016,47300,Ogulin,Zrinjski trg 2,OGULIN,OGULIN,KARLOVAČKA,45.2646667 ,15.2263167 
1016,47303,Josipdol,Ogulinska 2,JOSIPDOL,JOSIPDOL,KARLOVAČKA,45.1894667 ,15.2846000 
1016,47304,Plaški,143. domobranske pukovnije 6,PLAŠKI,PLAŠKI,KARLOVAČKA,45.0829833 ,15.3652000 
1016,47306,Saborsko,Senj 44,SABORSKO,SABORSKO,KARLOVAČKA,44.9819833 ,15.4824333 
1016,48000,Koprivnica,Florijanski Trg 18,KOPRIVNICA,KOPRIVNICA,KOPRIVNIČKO-KRIŽEVAČKA,46.1636167 ,16.8296167 
1016,48214,Sveti Ivan Žabno,Trg Karla Lukaša 17,SVETI IVAN ŽABNO,SVETI IVAN ŽABNO,KOPRIVNIČKO-KRIŽEVAČKA,45.94843475341558,16.60611354431819
1016,48260,Križevci,Trg svetog Florijana 2,KRIŽEVCI,KRIŽEVCI,KOPRIVNIČKO-KRIŽEVAČKA,46.0224667 ,16.5447333 
1016,48267,Orehovec,Orehovec 11,OREHOVEC,OREHOVEC,KOPRIVNIČKO-KRIŽEVAČKA,46.0771333 ,16.4536333 
1016,48268,Gornja Rijeka,Trg Sidonije Rubido Erdody 3,GORNJA RIJEKA,GORNJA RIJEKA,KOPRIVNIČKO-KRIŽEVAČKA,46.1097000 ,16.3916500 
1016,48303,Koprivnica,Domžalska 3,KOPRIVNICA,KOPRIVNICA,KOPRIVNIČKO-KRIŽEVAČKA,46.168168283553136,16.817058707415526
1016,48304,Koprivnica,Trg Eugena Kumičića 11,KOPRIVNICA,KOPRIVNICA,KOPRIVNIČKO-KRIŽEVAČKA,46.1611833 ,16.8392167 
1016,48305,Koprivnica,"TC Koprivnica, Radnička cesta 8",KOPRIVNICA,KOPRIVNICA,KOPRIVNIČKO-KRIŽEVAČKA,46.14559963084303,16.83565269468386
1016,48306,Sokolovac,Trg dr. T. Bardeka 1 A,SOKOLOVAC,SOKOLOVAC,KOPRIVNIČKO-KRIŽEVAČKA,46.106423000000014,16.7093135397339
1016,48312,Rasinja,Trg  svetog Florijana 1,RASINJA,RASINJA,KOPRIVNIČKO-KRIŽEVAČKA,46.1887667 ,16.7093667 
1016,48314,Koprivnički Ivanec,Matije Gupca 12,KOPRIVNIČKI IVANEC,KOPRIVNIČKI IVANEC,KOPRIVNIČKO-KRIŽEVAČKA,46.2013667 ,16.8149000 
1016,48316,Đelekovec,Pavleka Miškine 3,ĐELEKOVEC,ĐELEKOVEC,KOPRIVNIČKO-KRIŽEVAČKA,46.250009,16.862713
1016,48317,Legrad,Trg svetog Trojstva 25,LEGRAD,LEGRAD,KOPRIVNIČKO-KRIŽEVAČKA,46.2986167 ,16.8558500 
1016,48321,Peteranec,Matije Gupca 1,PETERANEC,PETERANEC,KOPRIVNIČKO-KRIŽEVAČKA,46.19370018898108,16.886378027159026
1016,48322,Drnje,Trg kralja Tomislava 27,DRNJE,DRNJE,KOPRIVNIČKO-KRIŽEVAČKA,46.208807479680644,16.909435398629966
1016,48323,Hlebine,Gajeva 30,HLEBINE,HLEBINE,KOPRIVNIČKO-KRIŽEVAČKA,46.15170094409822,16.96649608536677
1016,48325,Novigrad Podravski,Trg dr. Franje Tuđmana 4,NOVIGRAD PODRAVSKI,NOVIGRAD PODRAVSKI,KOPRIVNIČKO-KRIŽEVAČKA,46.075691237431954,16.948191656672406
1016,48326,Virje,Rusanova 9,VIRJE,VIRJE,KOPRIVNIČKO-KRIŽEVAČKA,46.066653949009186,16.989590247474325
1016,48327,Molve,Trg kralja Tomislava 32,MOLVE,MOLVE,KOPRIVNIČKO-KRIŽEVAČKA,46.10656747744501,17.030910489263306
1016,48331,Gola,Trg kardinala Alojzija Stepinca 6,GOLA,GOLA,KOPRIVNIČKO-KRIŽEVAČKA,46.1984082246669,17.05852362812118
1016,48332,Ždala,Vladimira Nazora 55,ŽDALA,ŽDALA,KOPRIVNIČKO-KRIŽEVAČKA,46.17043493900449,17.14229374988554
1016,48350,Đurđevac,S. Radića 3,ĐURĐEVAC,ĐURĐEVAC,KOPRIVNIČKO-KRIŽEVAČKA,46.040907,17.068589
1016,48355,Novo Virje,Trg Vladimira Jagarinca 2,NOVO  VIRJE,NOVO  VIRJE,KOPRIVNIČKO-KRIŽEVAČKA,46.09851851280392,17.134751949356086
1016,48356,Ferdinandovac,Trg slobode 28,FERDINANDOVAC,FERDINANDOVAC,KOPRIVNIČKO-KRIŽEVAČKA,46.0595737787998,17.190934061878124
1016,48361,Kalinovac,Dravska 4,KALINOVAC,KALINOVAC,KOPRIVNIČKO-KRIŽEVAČKA,46.025362057344765,17.11420328211807
1016,48362,Kloštar Podravski,Kralja Tomislava 2,KLOŠTAR PODRAVSKI,KLOŠTAR PODRAVSKI,KOPRIVNIČKO-KRIŽEVAČKA,45.98323038455041,17.15732796589566
1016,48363,Podravske Sesvete,Mažuranićeva 1,PODRAVSKE  SESVETE,PODRAVSKE  SESVETE,KOPRIVNIČKO-KRIŽEVAČKA,46.002404810220135,17.212373514046703
1016,49000,Krapina,Ljudevita Gaja 18,KRAPINA,KRAPINA,KRAPINSKO-ZAGORSKA,46.16311358537653,15.871720567281272
1016,49210,Zabok,Matije Gupca 19,ZABOK,ZABOK,KRAPINSKO-ZAGORSKA,46.02945769999999,15.910105700000031
1016,49214,Veliko Trgovišće,Trg Stjepana I Franje Tuđmana 2,VELIKO TRGOVIŠĆE,VELIKO TRGOVIŠĆE,KRAPINSKO-ZAGORSKA,46.0024333 ,15.8443167 
1016,49215,Tuhelj,Tuhelj 36,TUHELJ,TUHELJ,KRAPINSKO-ZAGORSKA,46.0755211822892,15.747745948410056
1016,49216,Desinić,Jurice Prejca 1,DESINIĆ,DESINIĆ,KRAPINSKO-ZAGORSKA,46.148369729414895,15.669231982803353
1016,49217,Krapinske Toplice,Mihanovićeva 1,KRAPINSKE TOPLICE,KRAPINSKE TOPLICE,KRAPINSKO-ZAGORSKA,46.0913000 ,15.8341333 
1016,49218,Pregrada,Stjepana Radića 17,PREGRADA,PREGRADA,KRAPINSKO-ZAGORSKA,46.16332483007232,15.750332593917846
1016,49219,Vinagora,Vinagora 13,VINAGORA,PREGRADA,KRAPINSKO-ZAGORSKA,46.1658000 ,15.6965500 
1016,49221,Bedekovčina,Trg Ante Starčevića 7,BEDEKOVČINA,BEDEKOVČINA,KRAPINSKO-ZAGORSKA,46.0422500 ,15.9988833 
1016,49222,Poznanovec,Zagorskih brigada 20 A,POZNANOVEC,BEDEKOVČINA,KRAPINSKO-ZAGORSKA,46.0503833 ,16.0289500 
1016,49223,Sveti Križ Začretje,Šetalište Oskara Wolfa 1,SVETI KRIŽ ZAČRETJE,SVETI KRIŽ ZAČRETJE,KRAPINSKO-ZAGORSKA,46.08181295808235,15.907739250401277
1016,49225,Đurmanec,Đurmanec 142 A,ĐURMANEC,ĐURMANEC,KRAPINSKO-ZAGORSKA,46.1968667 ,15.8404833 
1016,49231,Hum na Sutli,Hum na Sutli 158,HUM NA SUTLI,HUM NA SUTLI,KRAPINSKO-ZAGORSKA,46.222550000000005,15.69889898584438
1016,49232,Radoboj,Radoboj 7 A,RADOBOJ,RADOBOJ,KRAPINSKO-ZAGORSKA,46.1648167 ,15.9200000 
1016,49233,Gornje Jesenje,Gornje Jesenje 103,GORNJE JESENJE,GORNJE JESENJE,KRAPINSKO-ZAGORSKA,46.2064333 ,15.9080500 
1016,49234,Petrovsko,Petrovsko 1,PETROVSKO,PETROVSKO,KRAPINSKO-ZAGORSKA,46.16780525868523,15.840306269836446
1016,49240,Donja Stubica,Trg Matije Gupca 14,DONJA STUBICA,DONJA STUBICA,KRAPINSKO-ZAGORSKA,45.98027828313954,15.9720274288361
1016,49243,Oroslavje,Milana Prpića 66,OROSLAVJE,OROSLAVJE,KRAPINSKO-ZAGORSKA,45.99627260841648,15.915433594303863
1016,49244,Stubičke Toplice,Viktora Šipeka 24,STUBIČKE TOPLICE,STUBIČKE TOPLICE,KRAPINSKO-ZAGORSKA,45.9773180104875,15.931900606745898
1016,49245,Gornja Stubica,"TC Trgostil, Trg svetog Jurja 10",GORNJA STUBICA,GORNJA STUBICA,KRAPINSKO-ZAGORSKA,45.97441455513922,16.018135543909693
1016,49246,Marija Bistrica,Gornjoselska 2,MARIJA BISTRICA,MARIJA BISTRICA,KRAPINSKO-ZAGORSKA,46.00605000000002,16.119725101852395
1016,49247,Zlatar Bistrica,Josipa Kraša 1,ZLATAR BISTRICA,ZLATAR BISTRICA,KRAPINSKO-ZAGORSKA,46.0467046275957,16.084307895106576
1016,49250,Zlatar,Park Hrvatske mladeži 2,ZLATAR,ZLATAR,KRAPINSKO-ZAGORSKA,46.089282484795945,16.080044635582
1016,49251,Mače,Mače 85,MAČE,MAČE,KRAPINSKO-ZAGORSKA,46.092952082442594,16.04295131719664
1016,49252,Mihovljan,Mihovljan 47 A,MIHOVLJAN,MIHOVLJAN,KRAPINSKO-ZAGORSKA,46.13379981147547,15.969468714541562
1016,49253,Lobor,Trg svete Ane 26,LOBOR,LOBOR,KRAPINSKO-ZAGORSKA,46.15053696236632,16.06509200555729
1016,49254,Belec,Belec 6 A,BELEC,ZLATAR,KRAPINSKO-ZAGORSKA,46.131110011258166,16.12061769601746
1016,49255,Novi Golubovec,Novi Golubovec 25 A,NOVI GOLUBOVEC,NOVI GOLUBOVEC,KRAPINSKO-ZAGORSKA,46.1724000 ,15.9858833 
1016,49282,Konjščina,Zagorska 11,KONJŠĆINA,KONJŠĆINA,KRAPINSKO-ZAGORSKA,46.0528500 ,16.1779000 
1016,49283,Hrašćina-Trgovišće,Trgovišće 23 C,TRGOVIŠĆE,TRGOVIŠĆE,KRAPINSKO-ZAGORSKA,46.107785713632126,16.21758370740963
1016,49284,Budinšćina,Budinšćina 8,BUDINŠĆINA,BUDINŠĆINA,KRAPINSKO-ZAGORSKA,46.1270167 ,16.2038833 
1016,49290,Klanjec,Lijepe Naše 22,KLANJEC,KLANJEC,KRAPINSKO-ZAGORSKA,46.05019307647795,15.74001002275395
1016,49294,Kraljevec na Sutli,Kraljevec na Sutli 132 A,KRALJEVEC NA SUTLI,KRALJEVEC NA SUTLI,KRAPINSKO-ZAGORSKA,45.991770136044806,15.723785124606365
1016,49295,Kumrovec,Josipa Broza 14,KUMROVEC,KUMROVEC,KRAPINSKO-ZAGORSKA,46.0760833 ,15.6790333 
1016,49296,Zagorska Sela,Zagorska Sela 38,ZAGORSKA SELA,ZAGORSKA SELA,KRAPINSKO-ZAGORSKA,46.095677240503456,15.633378139286833
1016,51000,Rijeka,Krešimirova 7,RIJEKA,RIJEKA,PRIMORSKO-GORANSKA,45.33078054757494,14.427771872860148
1016,51101,Rijeka,Korzo 39,RIJEKA,RIJEKA,PRIMORSKO-GORANSKA,45.327303014275806,14.440139030718228
1016,51103,Rijeka,Strossmayerova 15 C,RIJEKA,RIJEKA,PRIMORSKO-GORANSKA,45.32493232216249,14.453054234208366
1016,51104,Rijeka,Laginjina 38,RIJEKA,RIJEKA,PRIMORSKO-GORANSKA,45.3325835189095,14.439146037358796
1016,51105,Rijeka,Pulska 27 B,RIJEKA,RIJEKA,PRIMORSKO-GORANSKA,45.33837290117561,14.383965402226295
1016,51106,Rijeka,Trg Riječkih olimpijaca 12,RIJEKA,RIJEKA,PRIMORSKO-GORANSKA,45.34441956802333,14.383035553059699
1016,51107,Rijeka,Fiumara 13/A,RIJEKA,RIJEKA,PRIMORSKO-GORANSKA,45.327382846154144,14.439575842941394
1016,51108,Rijeka,F. Čandeka 32 C,RIJEKA,RIJEKA,PRIMORSKO-GORANSKA,45.34030252630661,14.40946829286986
1016,51109,Rijeka,A. Peruča 2 A,RIJEKA,RIJEKA,PRIMORSKO-GORANSKA,45.31990675102291,14.475339626389313
1016,51110,Rijeka,Radićeva 2,RIJEKA,RIJEKA,PRIMORSKO-GORANSKA,45.32412419347874,14.462828390807317
1016,51111,Rijeka,Braće Stipčić 3,RIJEKA,RIJEKA,PRIMORSKO-GORANSKA,45.322930999525234,14.479431679950153
1016,51112,Rijeka,Cvetkov trg 1,RIJEKA,RIJEKA,PRIMORSKO-GORANSKA,45.35368973946876,14.43152882219647
1016,51114,Rijeka,Srdoči 65 A,RIJEKA,RIJEKA,PRIMORSKO-GORANSKA,45.35596030323717,14.366584789166609
1016,51115,Rijeka,Vukovarska 84,RIJEKA,RIJEKA,PRIMORSKO-GORANSKA,45.33948463143442,14.419671356125604
1016,51116,Rijeka,Rudolfa Tomšića 1 A,RIJEKA,RIJEKA,PRIMORSKO-GORANSKA,45.335787156546274,14.427674571632906
1016,51118,Rijeka,"TC Super Konzum Rijeka, Osječka 71",RIJEKA,RIJEKA,PRIMORSKO-GORANSKA,45.347185745044186,14.420189184933406
1016,51119,Rijeka,Žrtava fašizma 3,RIJEKA,RIJEKA,PRIMORSKO-GORANSKA,45.32771427951417,14.445162007702833
1016,51211,Matulji,Trg maršala Tita 8,MATULJI,MATULJI,PRIMORSKO-GORANSKA,45.3639852322117,14.325009059075796
1016,51212,Vele Mune,Vele Mune 2,VELE MUNE,VELE MUNE,PRIMORSKO-GORANSKA,45.458263272385516,14.165687824737233
1016,51213,Jurdani,Jurdani 64,JURDANI,JURDANI,PRIMORSKO-GORANSKA,45.39565568092462,14.30999103220745
1016,51214,Šapjane,Šapjane 70,ŠAPJANE,ŠAPJANE,PRIMORSKO-GORANSKA,45.48070268413866,14.253155958025218
1016,51215,Kastav,Trg Matka Laginje 12 A,KASTAV,KASTAV,PRIMORSKO-GORANSKA,45.37269548581504,14.349017969032843
1016,51216,Viškovo,Vozišće 3,VIŠKOVO,VIŠKOVO,PRIMORSKO-GORANSKA,45.38107942274231,14.385898540153676
1016,51217,Klana,Klana 180,KLANA,KLANA,PRIMORSKO-GORANSKA,45.44787499474394,14.375811408508525
1016,51218,Dražice,Dražičkih boraca 64,JELENJE,JELENJE,PRIMORSKO-GORANSKA,45.38898888833868,14.466244216845552
1016,51219,Čavle,Čavja 17,ČAVLE,ČAVLE,PRIMORSKO-GORANSKA,45.3567825634944,14.487709927927426
1016,51221,Kostrena,Glavani 89 A,KOSTRENA,KOSTRENA,PRIMORSKO-GORANSKA,45.30995712830983,14.49272769921481
1016,51222,Bakar,Koguli 213,BAKAR,BAKAR,PRIMORSKO-GORANSKA,45.305790570030986,14.534501556668601
1016,51223,Škrljevo,Škrljevo bb,ŠKRLJEVO,BAKAR,PRIMORSKO-GORANSKA,45.31913165571764,14.53407561996039
1016,51224,Krasica,Krasica 230 A,KRASICA,BAKAR,PRIMORSKO-GORANSKA,45.30947156281754,14.553453492659741
1016,51226,Hreljin,Hreljin 126A,HRELJIN,BAKAR,PRIMORSKO-GORANSKA,45.28311442786919,14.599616244774665
1016,51227,Kukuljanovo,Kukuljanovo 205 B,KUKULJANOVO,KUKULJANOVO,PRIMORSKO-GORANSKA,45.325850810789774,14.521828390807286
1016,51241,Križišće,Križišće 27,KRIŽIŠĆE,KRALJEVICA,PRIMORSKO-GORANSKA,45.260716991627326,14.612003644180276
1016,51242,Drivenik,Drivenik 5,Drivenik,Drivenik,PRIMORSKO-GORANSKA,45.24063339648289,14.649451683374536
1016,51243,Tribalj,Tribalj 31 B,TRIBALJ,TRIBALJ,PRIMORSKO-GORANSKA,45.220468589296225,14.677548682803376
1016,51244,Grižane,Grižane 60,GRIŽANE,GRIŽANE,PRIMORSKO-GORANSKA,45.20226781280215,14.718519410644717
1016,51250,Novi Vinodolski,Kralja Tomislava 31 B,NOVI VINODOLSKI,NOVI VINODOLSKI,PRIMORSKO-GORANSKA,45.12570615908235,14.79248320066381
1016,51251,Ledenice,Ledenice 37,LEDENICE,NOVI VINODOLSKI,PRIMORSKO-GORANSKA,45.13696372209295,14.842916699999932
1016,51252,Klenovica,Zidnice 1B,KLENOVICA,NOVI VINODOLSKI,PRIMORSKO-GORANSKA,45.102499999999985,14.843936740475442
1016,51253,Bribir,Bribir 8,BRIBIR,BRIBIR,PRIMORSKO-GORANSKA,45.161938145990156,14.760602326983644
1016,51260,Crikvenica,Ivana Skomerže 2,CRIKVENICA,CRIKVENICA,PRIMORSKO-GORANSKA,45.172556207828244,14.691382338028688
1016,51261,Bakarac,Bakarac 8,BAKARAC,KRALJEVICA,PRIMORSKO-GORANSKA,45.27943374403579,14.581926822090167
1016,51262,Kraljevica,Zrinski trg 11,KRALJEVICA,KRALJEVICA,PRIMORSKO-GORANSKA,45.273883477536614,14.568692020131948
1016,51263,Šmrika,Školska 10,ŠMRIKA,KRALJEVICA,PRIMORSKO-GORANSKA,45.256068384487136,14.597180916151273
1016,51264,Jadranovo,Vladimira Nazora 3 B,JADRANOVO,CRIKVENICA,PRIMORSKO-GORANSKA,45.22748129035828,14.617930669975294
1016,51265,Crikvenica,"Tc ""Duga Mall"" kralja Tomislava 109",CRIKVENICA,CRIKVENICA,PRIMORSKO-GORANSKA,45.1879351,14.680362899999977
1016,51266,Selce,Trg palih boraca 23,SELCE,CRIKVENICA,PRIMORSKO-GORANSKA,45.15742896640861,14.71987910125813
1016,51280,Rab,Palit 67,RAB,RAB,PRIMORSKO-GORANSKA,44.76105382425467,14.760709363823707
1016,51281,Lopar,Lopar 282,LOPAR,RAB,PRIMORSKO-GORANSKA,44.830442391150264,14.730820850926193
1016,51300,Delnice,Lujzinska cesta 57,DELNICE,DELNICE,PRIMORSKO-GORANSKA,45.3924678458112,14.796925769113159
1016,51301,Brod na Kupi,Kralja Tomislava 2,BROD NA KUPI,DELNICE,PRIMORSKO-GORANSKA,45.46314846003441,14.852733141034264
1016,51303,Plešce,Antona Muhvića 1,PLEŠCE,ČABAR,PRIMORSKO-GORANSKA,45.54715653329931,14.687605604325995
1016,51304,Gerovo,Eugena Kvaternika 44,GEROVO,ČABAR,PRIMORSKO-GORANSKA,45.51432045901401,14.641300961971297
1016,51305,Tršće,Školska 1,TRŠĆE,ČABAR,PRIMORSKO-GORANSKA,45.565014444699536,14.628767881823592
1016,51306,Čabar,Trg kralja Tomislava 10,ČABAR,ČABAR,PRIMORSKO-GORANSKA,45.59635277801275,14.64700589593258
1016,51307,Prezid,Goranska 78,PREZID,ČABAR,PRIMORSKO-GORANSKA,45.63871760566067,14.577016659221954
1016,51311,Skrad,Grič 24,SKRAD,SKRAD,PRIMORSKO-GORANSKA,45.431540371040306,14.906193285417658
1016,51312,Brod Moravice,Stjepana Radića 2,BROD MORAVICE,BROD MORAVICE,PRIMORSKO-GORANSKA,45.46355795713844,14.970944858028929
1016,51313,Kupjak,Kupjak 130,KUPJAK,KUPJAK,PRIMORSKO-GORANSKA,45.38926157747867,14.88488711923253
1016,51314,Ravna Gora,Ivana Gorana Kovačića 177,RAVNA GORA,RAVNA GORA,PRIMORSKO-GORANSKA,45.37376507015405,14.939287756182011
1016,51315,Mrkopalj,Muževski Kraj 8,MRKOPALJ,MRKOPALJ,PRIMORSKO-GORANSKA,45.3157000 ,14.8519833 
1016,51316,Lokve,Rudolfa Strohala 94,LOKVE,LOKVE,PRIMORSKO-GORANSKA,45.35885636600172,14.749300354131037
1016,51317,Crni Lug,Školska 5,CRNI LUG,DELNICE,PRIMORSKO-GORANSKA,45.4186667 ,14.7038500 
1016,51322,Fužine,Sveti Križ 2,FUŽINE,FUŽINE,PRIMORSKO-GORANSKA,45.30460414537223,14.7131289650099
1016,51323,Lič,Lič 31,LIČ,LIČ,PRIMORSKO-GORANSKA,45.27873908261606,14.720367592228513
1016,51324,Zlobin,Zlobin 157,ZLOBIN,BAKAR,PRIMORSKO-GORANSKA,45.28874811297403,14.65185789510656
1016,51325,Moravice,Školska 3,MORAVICE,VRBOVSKO,PRIMORSKO-GORANSKA,45.42596140367568,15.0086046365343
1016,51326,Vrbovsko,Franje Račkog 2,VRBOVSKO,VRBOVSKO,PRIMORSKO-GORANSKA,45.376196125032585,15.080230130749442
1016,51327,Gomirje,J. Stojanovića Brice 2,GOMIRJE,VRBOVSKO,PRIMORSKO-GORANSKA,45.33601352465941,15.120322967675406
1016,51328,Lukovdol,Lukovdol 9,LUKOVDOL,VRBOVSKO,PRIMORSKO-GORANSKA,45.42874313290731,15.125591185967778
1016,51329,Severin na Kupi,Severin na Kupi 8,SEVERIN NA KUPI,VRBOVSKO,PRIMORSKO-GORANSKA,45.41959804246454,15.171819825260286
